,SPY.Adjusted,AAPL.Adjusted,CSCO.Adjusted,HON.Adjusted,KO.Adjusted,NKE.Adjusted,WBA.Adjusted,AMGN.Adjusted,CVX.Adjusted,IBM.Adjusted,MCD.Adjusted,PG.Adjusted,WMT.Adjusted,AXP.Adjusted,DIS.Adjusted,INTC.Adjusted,MMM.Adjusted,TRV.Adjusted,BA.Adjusted,GS.Adjusted,JNJ.Adjusted,MRK.Adjusted,UNH.Adjusted,CAT.Adjusted,HD.Adjusted,JPM.Adjusted,MSFT.Adjusted,VZ.Adjusted
9/19/2013,148.710266,14.939398,19.402647,70.814903,30.878183,31.94306,46.432301,96.859818,91.351845,144.358917,79.252502,63.84919,63.888836,69.276794,59.74559,19.368418,98.682419,73.301598,101.370667,148.927338,73.402115,38.306454,62.918865,70.053474,66.314323,42.825542,28.80225,34.685448
9/20/2013,147.670578,14.784722,19.323805,69.74604,30.948883,31.883299,46.042522,96.587029,90.973129,141.843353,78.426964,63.267445,63.570274,69.053505,59.100128,19.255009,97.416122,72.59301,99.31839,150.675995,73.084282,38.108021,62.679058,67.658478,65.038895,42.866127,28.074484,34.163486
9/23/2013,146.987213,15.519519,19.13459,68.644493,30.344038,31.70406,46.631325,95.099182,91.410103,142.567444,78.734512,63.179794,64.06488,68.267601,58.863762,19.133501,98.309029,72.862961,100.067772,146.681595,72.60347,37.846066,63.789288,67.882004,64.118202,41.778248,28.031679,34.306488
9/24/2013,146.64122,15.470802,19.032095,68.742432,30.265482,31.910885,45.934715,94.875999,90.660011,141.805969,79.139183,62.653824,63.503212,67.937149,58.472851,19.198307,98.057396,72.432755,101.336601,144.657822,71.894493,37.727009,64.233383,67.945885,64.228004,40.852726,27.783381,33.798836
9/25/2013,146.217361,15.231353,19.260735,68.407913,30.108387,31.676479,45.4869,92.974854,90.354141,141.432755,79.009689,61.936592,62.581047,67.865707,58.591022,19.198307,97.570343,72.525528,100.919327,144.071976,70.965424,37.838127,63.9314,67.458893,63.788776,41.97308,27.834753,33.57003
9/26/2013,146.779633,15.3797,18.740387,68.579247,30.430441,32.329136,45.387379,93.280678,89.931747,141.99263,79.471031,62.199589,62.555882,68.160408,59.309219,18.963388,97.943741,72.399033,101.660194,144.05423,70.957283,37.846066,64.091255,67.219398,64.253342,42.127338,28.057365,34.084839
9/27/2013,146.104935,15.26994,18.393488,68.19574,30.163376,33.845844,45.204933,93.561722,89.312752,139.529282,78.605019,61.530167,62.337914,67.776382,59.263775,18.615061,97.586594,72.044731,101.115196,141.888382,70.680206,37.933384,63.940289,66.90007,64.160439,42.411499,28.485456,33.605774
9/30/2013,145.326462,15.08016,18.472324,67.755157,29.754911,33.386238,44.616138,92.511932,88.482536,138.230453,77.868484,60.239136,62.002605,67.44593,58.627392,18.566465,96.92907,71.50489,100.059227,140.432693,70.647614,37.790512,63.60276,66.580719,64.067513,41.96497,28.49402,33.36982
10/1/2013,146.476913,15.434745,18.456446,67.902031,29.809893,33.285118,46.639622,94.710693,88.351425,139.12619,77.803757,60.693405,61.692402,67.812111,58.936485,18.493559,97.099548,71.412094,100.272125,141.133911,71.283264,38.687454,64.464294,66.868134,64.413849,42.184166,28.750885,33.598621
10/2/2013,146.338531,15.485351,18.519979,67.591957,29.40143,33.041534,46.880119,93.454277,87.994606,138.066208,77.115791,60.510105,61.801395,66.808823,58.981945,18.54216,96.758621,71.260269,100.348785,140.840973,71.136574,38.393761,64.455414,67.115616,64.464523,42.601269,29.041988,33.455635
10/3/2013,144.98912,15.290823,18.273785,66.457809,29.18935,32.926628,46.40741,91.850693,86.115715,137.245087,76.622086,60.43837,61.331951,66.307137,58.200123,18.307245,96.230988,70.905998,98.134712,139.225494,70.557968,38.385834,64.411018,67.035805,64.092834,42.478596,28.99061,33.612926
10/4/2013,146.087662,15.278804,18.281727,67.102425,29.22077,33.156433,46.266441,93.330284,86.028343,137.424255,76.646355,60.581821,61.030144,66.56694,59.363762,18.477356,96.920944,71.428986,99.803764,138.959229,71.152901,38.282635,64.82843,67.219398,64.008377,43.075619,29.007736,33.677277
10/7/2013,144.824738,15.428105,18.17849,67.649078,29.102942,32.788742,45.768864,91.106766,85.838997,135.864182,76.371201,60.286968,60.250492,65.339706,58.718307,18.493559,96.34465,70.93129,99.369484,136.917664,70.566101,38.012753,64.100151,66.684509,63.459366,42.388641,28.511145,33.813137
10/8/2013,143.138062,15.212693,17.97995,66.759697,29.283606,32.301552,45.49519,89.073357,85.008774,133.408234,76.031242,60.828873,61.113976,64.694733,58.181942,18.210035,95.102684,70.003426,98.305016,135.852478,69.767479,37.901638,63.487309,66.141663,62.732975,41.6035,28.262854,33.299721
10/9/2013,143.241852,15.391409,17.868765,66.824982,29.126511,32.581921,45.619579,87.849976,84.571815,135.349075,75.48896,61.32296,61.197815,64.694733,57.809223,18.299145,95.435486,69.46357,97.479004,137.086273,70.052689,37.520638,63.398483,66.676537,62.623165,41.50536,28.31422,33.408188
10/10/2013,146.329834,15.487876,18.273785,69.427803,29.676355,33.753937,46.440586,90.858772,84.753906,137.924377,76.435936,62.072056,62.698402,66.880508,59.618309,18.712275,96.872246,70.998779,101.25145,140.255142,71.535889,37.695263,65.707756,67.64254,63.78035,42.952946,28.904991,33.885452
10/11/2013,147.272629,15.588148,18.488207,70.545647,29.668509,33.76313,46.40741,91.660576,85.693336,138.96196,76.678749,62.542236,62.72356,67.543358,60.19104,18.841875,97.992462,71.412094,100.468025,142.02153,72.896866,37.53651,65.965317,68.345047,64.464523,42.944759,29.221788,34.051769
10/14/2013,147.86087,15.690319,18.535866,70.153984,29.778482,34.038891,47.021088,92.230919,86.356049,139.566635,76.662552,62.749454,62.606209,68.143562,60.754681,18.99579,98.544434,71.867592,101.728302,141.542252,73.182098,37.107891,66.365013,68.848007,64.489861,43.108326,29.495766,33.849293
10/15/2013,146.788284,15.773831,18.408796,69.46859,29.582109,33.878029,46.689388,92.115211,86.0429,137.842255,75.917923,61.840969,62.346313,67.409027,60.400143,18.947189,97.261887,71.260269,100.638329,139.917847,73.288017,36.965015,65.610062,68.456825,63.501595,42.781197,29.530018,33.494965
10/16/2013,148.838333,15.85069,18.265844,69.966324,29.849173,34.250305,47.759167,94.462708,86.778427,139.387451,77.067253,62.91877,63.377438,68.367508,60.318306,19.198307,98.171021,72.609886,102.477699,144.018738,74.249657,37.441254,66.782448,68.871956,63.298878,44.163353,29.658438,34.167461
10/17/2013,149.833038,15.957925,18.091127,70.774101,30.281197,34.259495,48.729446,95.760437,87.040588,130.504532,77.269569,63.786171,63.528362,71.870102,60.381943,19.376518,99.534737,72.55928,104.13826,140.530319,74.9505,37.393631,63.38961,69.016663,63.974594,44.335083,29.898176,35.360619
10/18/2013,150.845078,16.096779,18.234077,69.011681,30.461861,34.898369,48.588474,94.991722,87.135284,129.720718,77.051025,63.778152,63.469669,72.12986,61.045574,19.34411,99.713326,73.031677,104.334114,140.85878,74.673439,36.996765,61.071445,70.2145,63.087704,44.408699,29.932428,36.163284
10/21/2013,150.853699,16.491224,18.210255,69.068817,30.493277,34.971905,48.414322,93.933708,87.259071,129.033997,76.557335,63.424755,63.000214,72.022377,61.463772,19.554728,100.046143,73.183487,103.43998,141.817398,74.322998,36.917397,60.574047,70.503899,63.028595,44.384159,29.958101,36.575459
10/22/2013,151.727386,16.444092,17.987886,70.300865,30.705374,34.912151,48.671391,96.058022,87.856232,130.609039,76.986282,64.55719,63.981064,72.443413,62.727417,19.498026,100.492577,73.141319,104.300049,141.355835,75.268333,36.885632,61.160248,71.685661,63.231335,43.852566,29.607065,36.980404
10/23/2013,151.000793,16.605097,17.678165,70.733307,30.705374,34.728306,48.754322,95.611664,87.48484,131.206223,76.249779,64.98288,63.628952,72.228424,61.927402,19.230703,100.005554,72.778595,109.869324,140.015488,75.056458,36.957073,60.405312,67.336456,63.41716,43.141045,28.904991,36.749004
10/24/2013,151.502441,16.82493,17.765522,71.214722,30.47757,34.705338,49.135788,96.049751,87.797974,132.721512,76.630173,64.74192,64.06488,72.470284,62.772869,19.263107,100.240952,73.41124,109.835243,141.986023,75.260208,36.687199,60.05003,67.955475,64.853058,42.920227,28.870741,36.459763
10/25/2013,152.194458,16.636728,17.836992,71.394241,30.658241,34.792648,49.08604,96.148933,87.819824,132.01236,76.711121,64.252007,63.779827,74.002106,62.963772,19.635733,100.995857,73.073822,111.717194,143.876724,75.048309,36.9412,60.058929,68.148415,64.405365,43.157402,30.591688,36.669464
10/28/2013,152.436676,16.760721,17.908466,71.255493,31.113836,34.705338,49.268486,97.81041,88.052856,132.38559,77.188644,65.296104,64.66848,74.136482,62.727417,19.732937,101.401726,73.478691,110.601662,143.30864,75.292778,35.996632,59.454948,67.754509,64.244911,43.083805,30.454699,36.56823
10/29/2013,153.249741,16.343189,18.130833,71.36158,31.263079,34.889175,49.558739,97.760818,88.482536,135.946274,77.739021,66.22776,64.60141,74.942688,62.654671,19.862553,101.693954,73.622116,110.414322,143.89444,75.903992,36.179195,60.467472,67.58567,65.461212,43.124687,30.41189,36.944252
10/30/2013,152.488541,16.603197,18.035534,70.757782,31.121687,34.99028,49.027992,96.611847,87.60862,134.475677,77.722816,65.472778,64.475662,74.441032,62.245586,19.846355,101.296196,73.301598,110.431335,143.841202,75.618774,35.909325,60.405312,67.119385,65.782188,43.018372,30.42902,36.539307
10/31/2013,152.056061,16.533607,17.91641,70.765938,31.082415,34.820232,49.127506,96.000175,87.361031,133.774033,78.119431,64.854362,64.341507,73.276497,62.354687,19.822048,102.156647,72.795471,111.129623,142.784958,75.472084,35.79026,60.62735,67.014877,65.790642,42.151455,30.317707,36.524834
11/1/2013,152.419388,16.449152,17.924355,70.912796,31.113836,34.958115,50.189011,98.107964,85.940941,133.788956,78.702133,65.175644,64.609787,73.598984,62.7365,19.708637,102.197227,72.879829,113.284103,143.841202,76.091423,35.901375,60.955971,67.199783,65.030426,42.944759,30.420452,36.51038
11/4/2013,152.955658,16.661713,17.932291,70.423248,31.03528,35.100586,49.882168,96.942467,86.006485,134.565338,78.758804,65.320206,64.827759,73.39296,62.554676,19.651936,102.538162,73.048531,113.079704,144.826462,75.814377,36.290321,61.240208,67.440956,65.038895,42.560368,30.771486,36.937023
11/5/2013,152.471252,16.620594,18.321436,70.447739,31.02742,35.482079,50.006561,95.173553,86.261368,132.758835,78.839752,65.400513,64.903198,73.366089,62.59103,19.647854,102.375824,72.930443,113.74395,143.752426,75.635048,36.00457,61.035927,67.569595,64.743256,42.486767,31.370817,36.228355
11/6/2013,153.249741,16.573505,18.488207,70.757782,31.459446,35.279842,49.625092,93.677406,88.22036,134.477386,79.236328,66.508865,65.523575,73.563164,62.727417,19.827734,103.195656,73.799232,113.748215,145.145996,75.822517,36.480816,62.430367,67.706261,64.548973,42.609447,32.689346,36.597149
11/7/2013,151.312149,16.305294,18.353205,69.729698,31.286648,34.792648,49.094341,91.776299,87.324631,135.085312,78.669769,66.115318,64.978653,72.48819,61.045574,19.67238,102.611237,73.571503,112.397835,141.701996,75.537285,36.369705,61.959629,67.248032,63.932369,42.241421,32.107147,36.278969
11/8/2013,153.353577,16.562054,18.670874,71.345238,31.459446,35.445301,49.508991,93.578255,88.256783,135.077835,78.515984,66.267914,65.355896,73.258575,62.3456,19.696907,103.893761,74.060745,114.090111,144.835342,76.64563,37.147575,62.616867,67.722336,63.755001,44.130627,32.346893,36.300671
11/11/2013,153.379501,16.514015,18.623224,71.328949,31.31806,35.463688,49.301655,93.545197,88.176666,137.246613,78.580742,66.067139,66.236153,72.91819,62.127388,19.762316,103.861267,74.204147,113.269608,145.430038,76.841217,37.30632,62.616867,67.649979,63.662094,44.245129,32.1842,36.127125
11/12/2013,153.068069,16.544556,18.845591,70.651688,31.325918,35.330402,49.326538,93.55349,87.390152,137.389282,79.042076,66.500854,65.984642,72.586739,61.609222,19.974901,104.194115,72.913551,113.098686,144.586777,76.246277,37.774632,62.12838,67.408791,64.346245,44.138813,31.987286,36.271759
11/13/2013,154.296341,16.564281,19.060013,71.402374,31.514433,35.780811,50.247051,94.234116,87.455688,137.749496,79.406288,67.063049,66.143929,72.953995,62.700134,20.113901,104.380783,73.571503,113.816589,144.63118,76.066994,37.576202,63.069859,67.69017,65.545685,44.277851,32.672222,36.148819
11/14/2013,155.066238,16.803852,16.971355,72.348862,31.585135,36.143902,50.117836,95.794594,87.80085,136.743866,78.961151,67.721619,66.294838,73.35714,63.654682,19.942194,105.354889,74.440315,115.45755,144.861969,76.539673,37.957203,63.451775,67.336456,66.677528,44.490486,32.552364,36.351295
11/15/2013,155.740906,16.702997,17.106361,72.308044,31.592995,36.410488,50.251225,95.437675,88.16803,137.479294,78.443138,68.139259,66.412186,74.172279,63.636497,20.048491,105.403587,74.794609,116.303711,145.927124,76.922684,38.155628,63.833691,67.320358,67.598213,44.874863,32.398251,36.380222
11/18/2013,155.195938,16.50065,16.90782,72.356995,31.553715,36.116333,50.117836,96.309212,88.53521,138.439926,79.033981,67.922409,66.412186,73.760231,63.181946,20.113901,105.630859,74.381294,118.252357,147.063339,76.849342,38.108021,63.66494,67.561546,67.294121,45.58638,31.850292,36.705627
11/19/2013,154.858582,16.529921,17.011063,72.053574,31.530144,35.762424,48.842388,95.836082,89.63678,139.025284,79.301079,67.737679,66.437363,73.867744,62.836506,20.195662,105.56591,74.305359,117.072906,147.879913,77.305725,38.155628,63.60276,67.264099,67.893867,45.921707,31.695007,36.720081
11/20/2013,154.374222,16.385157,16.860167,71.528732,31.467316,35.776215,49.517628,95.919098,89.592705,138.980286,78.944962,68.018814,66.143929,73.679619,62.936504,20.081202,105.374207,74.170403,113.201241,146.459717,77.54203,38.203255,63.9314,66.468224,67.36171,45.88081,31.988323,36.445297
11/21/2013,155.619766,16.580505,17.050768,72.119186,31.757948,35.891117,50.226212,93.171677,90.664879,138.184784,79.07444,68.002724,66.11039,75.202454,63.581959,20.629013,106.328636,75.25853,113.611481,148.297165,77.582771,38.592194,64.757385,66.018021,67.429276,46.796799,32.264374,36.430828
11/22/2013,156.398285,16.53787,17.042833,72.824463,31.757948,36.249638,50.434628,93.819099,91.083481,136.060928,79.535782,68.227608,66.906799,75.112907,63.818321,19.517025,106.875145,76.355103,116.209656,149.211395,78.165436,38.846207,65.494606,66.628983,66.880249,46.993065,32.411034,36.315136
11/25/2013,156.242599,16.663227,16.891935,72.652252,31.710815,36.369114,49.926105,94.591049,90.870506,134.289795,80.061874,68.597061,67.426559,75.775787,63.400127,19.418909,107.04644,76.58284,113.671295,150.436295,78.477264,39.417706,65.787697,67.850967,67.36171,47.148453,32.47142,36.163284
11/26/2013,156.285858,16.97057,16.844288,72.603043,31.616556,36.585129,49.634342,94.350327,90.16552,133.066513,79.479111,67.978645,67.636162,76.223694,64.709236,19.337145,107.796883,76.58284,115.192604,149.158127,78.009514,39.354195,66.187378,67.81881,67.868515,46.755898,32.221245,36.192196
11/27/2013,156.666443,17.370176,16.891935,72.881882,31.790581,36.461044,49.359241,94.474838,89.901138,134.312302,79.209816,67.689484,67.845734,76.671608,64.336502,19.541552,108.898132,76.751549,115.141335,149.808182,77.943871,39.552639,66.04528,68.068039,68.130341,47.009422,32.436913,36.105427
11/29/2013,156.562637,17.691839,16.876051,72.586617,31.790581,36.373714,49.35091,94.690643,89.915817,134.845169,79.462791,67.641312,67.912788,76.859695,64.127411,19.4925,108.906273,76.54068,114.739616,150.449463,77.681274,39.552639,66.151863,68.011734,68.138779,46.796799,32.894142,35.881256
12/2/2013,156.156097,17.537848,16.748981,72.283203,31.703569,36.350742,49.267544,95.014343,89.842407,133.194138,78.760956,66.934525,67.996635,76.402847,64.463768,19.378029,104.150665,75.072945,114.66272,151.144028,77.369431,39.830452,65.867622,67.730385,67.378578,46.600513,33.170193,35.620937
12/3/2013,155.48143,18.017944,16.883993,71.405724,31.917131,36.369114,48.942436,94.167709,89.974579,132.143433,78.654839,67.328087,68.080467,75.793709,63.545597,19.255379,103.269691,75.098267,112.816643,149.65683,77.115036,39.497066,65.485703,67.424889,66.809906,46.502361,33.049419,35.866795
12/4/2013,155.464096,17.97595,16.876051,71.208878,31.932959,36.226654,47.992085,93.852295,89.423782,131.88829,78.108101,66.942558,67.642014,75.695175,63.609219,19.410727,103.155472,74.744011,112.389267,150.235703,76.836021,39.139885,65.664024,67.505272,66.546768,46.772243,33.592911,35.700474
12/5/2013,154.780716,18.068214,16.606035,71.233505,31.505816,36.286388,46.77499,94.084717,88.93177,132.143433,77.879578,66.412491,66.984291,75.730995,63.845592,19.835903,103.457298,74.161964,113.440559,147.439316,76.294395,38.743008,64.861618,67.859016,66.665596,45.651821,32.78199,35.367847
12/6/2013,156.510742,17.817505,16.899879,72.430832,32.004135,36.704643,47.275173,94.723854,89.805679,133.336716,78.99762,67.882248,67.405907,76.976143,64.963768,20.293774,104.909286,75.510841,115.534485,148.908798,77.500732,39.203392,65.530289,68.735283,67.769043,45.848103,33.092552,35.780018
12/9/2013,156.9086,18.021444,16.852226,72.061775,31.956692,36.667866,47.23349,94.607643,90.576744,133.179153,78.116249,68.091072,67.414345,76.814919,64.645592,20.383722,104.876656,75.035759,115.107155,149.318451,77.500732,39.338337,65.726448,69.20961,67.565331,46.216125,33.394493,35.845104
12/10/2013,156.346375,17.99345,16.844288,72.037201,31.521637,36.410488,47.183475,94.707245,90.811775,132.923935,77.879578,67.183517,66.68074,76.402847,65.063797,20.293774,104.044609,75.027275,114.2696,151.152939,77.254532,39.235142,66.020653,69.474892,66.724998,46.371513,32.876884,35.469082
12/11/2013,154.590469,17.860138,16.582216,70.897232,31.743113,35.316612,48.083782,93.835724,89.666153,131.483017,77.740845,67.480675,66.689171,75.157692,64.109222,19.966724,103.408363,73.890503,113.29525,149.256119,76.409271,38.854137,64.317757,68.558411,67.056061,45.85627,32.445545,35.064129
12/12/2013,154.080109,17.834051,16.288366,70.766022,31.015385,35.146027,47.975414,93.437286,88.851021,130.109634,76.794182,66.099243,66.191696,74.620216,64.081612,20.007605,103.25338,73.491768,113.637108,149.906143,74.809059,38.701954,63.310295,68.791542,66.657097,46.05257,32.109093,34.803806
12/13/2013,154.062851,17.639656,16.073946,71.028465,31.031212,35.2244,47.525253,93.096962,88.050529,129.6819,77.071655,66.155479,65.837547,74.960609,64.072411,19.86043,103.130981,73.373009,114.380676,149.95961,74.964981,38.750015,62.83773,69.177422,67.064537,45.938053,31.651869,34.594101
12/16/2013,155.022949,17.737333,16.423382,71.651756,31.062851,35.242844,47.416882,93.063789,88.285538,133.471802,77.895912,65.609344,65.55085,75.713081,64.891502,19.991257,104.134331,73.848083,115.141335,152.239441,74.981384,38.517738,63.354855,70.246658,67.140923,46.142513,31.824413,34.897816
