,SYMBOL,BID,BIDSIZ,OFR,OFRSIZ,PRICE,SIZE
2684,KO,61.84,6,61.85,16,61.85,4.0
2685,KO,61.84,16,61.85,7,61.845,100.0
2686,KO,61.85,3,61.86,16,61.85,100.0
2687,KO,61.84,15,61.85,16,61.85,200.0
2688,KO,61.84,38,61.86,15,61.85,2.0
2689,KO,61.85,24,61.87,18,61.86,100.0
2690,KO,61.85,16,61.86,2,61.86,200.0
2691,KO,61.86,22,61.88,16,61.87,17.0
2692,KO,61.87,19,61.89,20,61.88,100.0
2693,KO,61.87,13,61.88,31,61.88,300.0
2694,KO,61.86,9,61.87,18,61.87,200.0
2695,KO,61.86,28,61.88,18,61.87,1.0
2696,KO,61.87,1,61.88,28,61.87,100.0
2697,KO,61.87,25,61.89,17,61.88,36.0
2698,KO,61.88,19,61.89,17,61.88,19.0
2699,KO,61.88,4,61.89,18,61.885,100.0
2700,KO,61.88,11,61.9,17,61.89,100.0
2701,KO,61.88,18,61.89,10,61.89,200.0
2702,KO,61.88,2,61.89,23,61.88,27.0
2703,KO,61.87,12,61.88,14,61.88,248.0
2704,KO,61.86,12,61.87,15,61.87,100.0
2705,KO,61.86,1,61.87,23,61.86,100.0
2706,KO,61.85,24,61.87,9,61.86,75.0
2707,KO,61.84,32,61.85,5,61.845,47.0
2708,KO,61.85,13,61.86,6,61.85,35.0
2709,KO,61.86,2,61.87,19,61.86,101.0
2710,KO,61.86,1,61.87,16,61.865,14.0
2711,KO,61.86,18,61.87,2,61.865,100.0
2712,KO,61.87,1,61.88,25,61.87,87.0
2713,KO,61.86,22,61.87,8,61.87,100.0
2714,KO,61.86,23,61.88,17,61.87,200.0
2715,KO,61.86,10,61.87,4,61.87,300.0
2716,KO,61.86,3,61.87,17,61.86,80.0
2717,KO,61.85,28,61.87,22,61.86,63.0
2718,KO,61.84,15,61.86,18,61.85,100.0
2719,KO,61.84,2,61.85,17,61.84,114.0
2720,KO,61.82,15,61.84,19,61.83,700.0
2721,KO,61.82,21,61.83,4,61.83,11.0
2722,KO,61.82,2,61.83,16,61.82,100.0
2723,KO,61.82,4,61.83,13,61.82,24.0
2724,KO,61.82,4,61.83,15,61.82,100.0
2725,KO,61.83,16,61.84,14,61.83,400.0
2726,KO,61.84,2,61.85,16,61.84,6.0
2727,KO,61.83,12,61.84,19,61.84,19.0
2728,KO,61.83,5,61.84,24,61.83,3.0
2729,KO,61.84,6,61.85,17,61.84,100.0
2730,KO,61.83,16,61.84,16,61.84,100.0
2731,KO,61.84,10,61.85,14,61.85,105.0
2732,KO,61.83,23,61.84,2,61.84,90.0
2733,KO,61.83,13,61.84,2,61.84,6.0
2734,KO,61.85,11,61.86,17,61.85,6.0
2735,KO,61.85,9,61.86,8,61.855,45.0
2736,KO,61.85,10,61.86,17,61.86,100.0
2737,KO,61.85,17,61.86,5,61.85,1081.0
2738,KO,61.84,7,61.85,15,61.85,1.0
2739,KO,61.83,14,61.85,11,61.84,102.0
2740,KO,61.82,13,61.84,6,61.83,300.0
2741,KO,61.84,5,61.85,16,61.84,100.0
2742,KO,61.83,12,61.85,13,61.84,23.0
2743,KO,61.84,7,61.85,14,61.845,45.0
2744,KO,61.85,27,61.86,12,61.85,150.0
2745,KO,61.85,19,61.86,11,61.85,100.0
2746,KO,61.86,4,61.87,13,61.86,6.0
2747,KO,61.86,37,61.88,10,61.87,100.0
2748,KO,61.87,3,61.88,27,61.87,22.0
2749,KO,61.88,4,61.89,16,61.88,99.0
2750,KO,61.87,28,61.88,24,61.88,724.0
2751,KO,61.89,7,61.9,13,61.89,38.0
2752,KO,61.9,1,61.91,34,61.9,104.0
2753,KO,61.89,25,61.9,23,61.9,300.0
2754,KO,61.89,33,61.9,2,61.9,206.0
2755,KO,61.89,24,61.9,30,61.9,500.0
2756,KO,61.89,22,61.9,19,61.89,21.0
2757,KO,61.89,23,61.91,21,61.9,1600.0
2758,KO,61.9,12,61.91,13,61.905,100.0
2759,KO,61.91,13,61.92,12,61.91,24.0
2760,KO,61.91,8,61.92,7,61.915,3.0
2761,KO,61.92,31,61.94,17,61.93,503.0
2762,KO,61.92,26,61.93,7,61.93,600.0
2763,KO,61.91,29,61.93,34,61.92,204.0
2764,KO,61.91,25,61.92,20,61.92,96.0
2765,KO,61.91,2,61.92,24,61.91,100.0
2766,KO,61.91,3,61.92,24,61.91,150.0
2767,KO,61.9,20,61.92,24,61.91,700.0
2768,KO,61.91,9,61.92,4,61.92,100.0
2769,KO,61.92,20,61.93,17,61.92,100.0
2770,KO,61.92,27,61.93,9,61.92,100.0
2771,KO,61.92,28,61.93,5,61.92,200.0
2772,KO,61.92,25,61.93,3,61.925,100.0
2773,KO,61.93,27,61.94,14,61.93,700.0
2774,KO,61.94,7,61.95,19,61.95,200.0
2775,KO,61.95,24,61.96,12,61.95,39.0
2776,KO,61.96,2,61.97,37,61.96,100.0
2777,KO,61.96,2,61.97,24,61.96,100.0
2778,KO,61.95,2,61.96,39,61.95,158.0
2779,KO,61.95,4,61.96,18,61.95,44.0
2780,KO,61.94,17,61.96,28,61.95,21.0
2781,KO,61.94,1,61.95,23,61.94,200.0
2782,KO,61.95,15,61.96,15,61.95,200.0
2783,KO,61.95,2,61.96,23,61.95,100.0
2784,KO,61.96,14,61.97,15,61.96,400.0
2785,KO,61.96,14,61.97,10,61.965,72.0
2786,KO,61.95,2,61.96,28,61.95,54.0
2787,KO,61.96,10,61.97,14,61.96,500.0
2788,KO,61.95,1,61.96,37,61.95,900.0
2789,KO,61.94,13,61.96,32,61.95,100.0
2790,KO,61.94,10,61.95,9,61.95,100.0
2791,KO,61.94,1,61.95,20,61.94,300.0
2792,KO,61.95,15,61.96,15,61.95,8.0
2793,KO,61.96,16,61.97,10,61.96,100.0
2794,KO,61.96,4,61.97,27,61.96,500.0
2795,KO,61.96,8,61.97,35,61.96,110.0
2796,KO,61.95,19,61.97,32,61.96,290.0
2797,KO,61.94,19,61.95,11,61.95,100.0
2798,KO,61.93,10,61.94,16,61.94,102.0
2799,KO,61.92,34,61.93,7,61.93,100.0
2800,KO,61.92,40,61.94,14,61.93,100.0
2801,KO,61.92,26,61.94,15,61.93,200.0
2802,KO,61.92,23,61.93,11,61.92,40.0
2803,KO,61.92,2,61.93,26,61.91,202.0
2804,KO,61.91,1,61.92,9,61.91,190.0
2805,KO,61.91,14,61.92,10,61.91,125.0
2806,KO,61.92,18,61.93,14,61.92,175.0
2807,KO,61.91,5,61.92,23,61.92,100.0
2808,KO,61.91,4,61.92,17,61.91,100.0
2809,KO,61.92,3,61.93,24,61.92,300.0
2810,KO,61.91,5,61.92,14,61.91,21.0
2811,KO,61.92,5,61.93,22,61.92,285.0
2812,KO,61.91,16,61.92,18,61.92,500.0
2813,KO,61.91,2,61.92,33,61.91,100.0
2814,KO,61.91,2,61.92,23,61.91,279.0
2815,KO,61.87,12,61.88,15,61.87,100.0
2816,KO,61.87,3,61.88,26,61.87,79.0
2817,KO,61.88,5,61.89,15,61.88,102.0
2818,KO,61.87,34,61.89,16,61.88,16.0
2819,KO,61.87,34,61.89,16,61.88,17.0
2820,KO,61.88,12,61.89,16,61.88,200.0
2821,KO,61.88,16,61.89,26,61.88,28.0
2822,KO,61.89,30,61.9,17,61.89,200.0
2823,KO,61.88,26,61.89,28,61.89,154.0
2824,KO,61.89,19,61.9,4,61.9,2.0
2825,KO,61.9,1,61.91,28,61.9,100.0
2826,KO,61.89,13,61.9,24,61.9,100.0
2827,KO,61.89,23,61.9,20,61.9,100.0
2828,KO,61.9,12,61.91,17,61.9,200.0
2829,KO,61.9,13,61.91,17,61.9,700.0
2830,KO,61.9,2,61.91,26,61.9,23.0
2831,KO,61.9,15,61.92,22,61.91,400.0
2832,KO,61.91,7,61.92,21,61.91,200.0
2833,KO,61.9,27,61.92,23,61.91,20.0
2834,KO,61.91,4,61.92,22,61.91,3.0
2835,KO,61.9,24,61.91,13,61.91,200.0
2836,KO,61.91,14,61.92,15,61.91,200.0
2837,KO,61.92,19,61.93,2,61.93,100.0
2838,KO,61.92,27,61.94,18,61.93,100.0
2839,KO,61.93,16,61.94,13,61.93,200.0
2840,KO,61.93,3,61.94,23,61.93,90.0
2841,KO,61.92,20,61.93,26,61.93,310.0
2842,KO,61.94,9,61.95,18,61.94,9.0
2843,KO,61.95,11,61.96,13,61.95,11.0
2844,KO,61.94,25,61.95,11,61.95,751.0
2845,KO,61.95,10,61.96,15,61.95,55.0
2846,KO,61.96,28,61.97,13,61.96,2.0
2847,KO,61.95,30,61.96,1,61.96,75.0
2848,KO,61.96,17,61.97,11,61.97,910.0
2849,KO,61.96,17,61.97,11,61.97,66.0
2850,KO,61.96,36,61.98,17,61.97,100.0
2851,KO,61.96,3,61.97,26,61.96,125.0
2852,KO,61.96,3,61.97,26,61.96,1.0
2853,KO,61.96,1,61.97,33,61.96,243.0
2854,KO,61.96,1,61.97,13,61.97,100.0
2855,KO,61.97,40,61.99,10,61.98,200.0
2856,KO,61.98,8,61.99,13,61.98,5.0
2857,KO,61.96,37,61.97,16,61.97,2.0
2858,KO,61.98,26,61.99,20,61.98,2.0
2859,KO,61.98,5,61.99,29,61.98,2.0
2860,KO,61.98,4,61.99,29,61.98,85.0
2861,KO,61.98,25,61.99,3,61.99,100.0
2862,KO,61.98,35,61.99,6,61.99,100.0
2863,KO,61.98,14,61.99,15,61.99,100.0
2864,KO,61.98,26,62.0,21,61.99,300.0
2865,KO,61.97,15,61.99,41,61.98,42.0
2866,KO,61.97,15,61.99,39,61.98,58.0
2867,KO,61.96,19,61.97,21,61.97,300.0
2868,KO,61.96,2,61.97,16,61.96,85.0
2869,KO,61.96,19,61.98,15,61.97,1.0
2870,KO,61.95,7,61.96,25,61.96,352.0
2871,KO,61.95,18,61.97,18,61.96,104.0
2872,KO,61.97,19,61.98,10,61.97,25.0
2873,KO,61.96,13,61.97,16,61.97,9.0
2874,KO,61.96,1,61.97,31,61.96,100.0
2875,KO,61.95,9,61.96,17,61.96,265.0
2876,KO,61.95,6,61.96,22,61.95,33.0
2877,KO,61.96,21,61.97,7,61.96,42.0
2878,KO,61.97,15,61.98,20,61.97,49.0
2879,KO,61.97,1,61.98,31,61.97,99.0
2880,KO,61.96,16,61.98,36,61.97,101.0
2881,KO,61.96,13,61.97,22,61.97,3.0
2882,KO,61.96,17,61.98,16,61.97,1.0
2883,KO,61.97,13,61.98,9,61.97,100.0
2884,KO,61.97,11,61.98,9,61.975,100.0
2885,KO,61.97,28,61.98,2,61.98,98.0
2886,KO,61.98,5,61.99,13,61.98,102.0
2887,KO,61.97,14,61.99,17,61.98,2.0
2888,KO,61.98,21,62.0,21,61.99,92.0
2889,KO,61.98,36,61.99,1,61.99,240.0
2890,KO,61.98,38,61.99,1,61.99,100.0
2891,KO,61.98,34,62.0,20,61.99,174.0
2892,KO,61.98,29,62.0,21,61.99,100.0
2893,KO,61.98,19,61.99,6,61.99,200.0
2894,KO,61.97,16,61.99,29,61.98,18.0
2895,KO,61.96,18,61.97,7,61.97,2.0
2896,KO,61.95,14,61.96,8,61.96,200.0
2897,KO,61.96,20,61.97,13,61.96,202.0
2898,KO,61.95,1,61.96,33,61.95,25.0
2899,KO,61.94,1,61.95,24,61.94,100.0
2900,KO,61.94,13,61.95,24,61.94,100.0
2901,KO,61.95,13,61.96,12,61.95,61.0
2902,KO,61.95,1,61.96,17,61.95,100.0
2903,KO,61.94,10,61.95,7,61.945,100.0
2904,KO,61.94,9,61.95,12,61.94,100.0
2905,KO,61.94,5,61.95,22,61.94,75.0
2906,KO,61.93,21,61.95,39,61.94,25.0
2907,KO,61.93,12,61.94,3,61.935,100.0
2908,KO,61.93,20,61.95,19,61.94,200.0
2909,KO,61.94,13,61.95,8,61.94,93.0
2910,KO,61.93,24,61.94,10,61.94,200.0
2911,KO,61.93,22,61.94,2,61.94,100.0
2912,KO,61.94,20,61.95,15,61.94,183.0
2913,KO,61.95,21,61.96,10,61.95,104.0
2914,KO,61.94,14,61.95,9,61.95,100.0
2915,KO,61.96,9,61.97,31,61.96,362.0
2916,KO,61.97,18,61.98,15,61.97,491.0
2917,KO,61.97,26,61.98,5,61.98,89.0
2918,KO,61.97,30,61.99,35,61.98,98.0
2919,KO,61.97,30,61.99,35,61.98,3.0
2920,KO,61.97,16,61.98,15,61.98,475.0
2921,KO,61.98,22,61.99,17,61.99,200.0
2922,KO,61.98,24,61.99,14,61.99,2.0
2923,KO,61.99,1,62.0,33,61.99,100.0
2924,KO,61.98,19,61.99,11,61.99,100.0
2925,KO,61.98,28,61.99,7,61.99,100.0
2926,KO,61.99,12,62.0,15,61.99,500.0
2927,KO,61.99,6,62.0,25,61.99,7.0
2928,KO,61.98,22,62.0,27,61.99,500.0
2929,KO,61.99,3,62.0,19,61.99,34.0
2930,KO,61.99,1,62.0,35,61.985,51.0
2931,KO,61.98,21,61.99,6,61.99,100.0
2932,KO,61.98,18,62.0,33,61.99,2.0
2933,KO,61.99,2,62.0,38,61.99,125.0
2934,KO,61.98,14,61.99,10,61.98,48.0
2935,KO,61.97,17,61.99,30,61.98,25.0
2936,KO,61.98,5,61.99,20,61.98,100.0
2937,KO,61.98,5,61.99,20,61.98,100.0
2938,KO,61.98,11,61.99,12,61.98,100.0
2939,KO,61.99,7,62.0,27,61.99,329.0
2940,KO,61.99,30,62.01,23,62.0,205.0
2941,KO,62.0,27,62.01,8,62.005,16.0
2942,KO,62.0,19,62.01,3,62.005,2.0
2943,KO,62.01,18,62.02,9,62.01,2.0
2944,KO,62.02,9,62.03,15,62.02,30.0
2945,KO,62.02,12,62.03,7,62.02,4.0
2946,KO,62.02,11,62.03,7,62.03,116.0
2947,KO,62.02,19,62.04,24,62.03,672.0
2948,KO,62.03,2,62.04,18,62.03,100.0
2949,KO,62.03,4,62.04,27,62.03,10.0
2950,KO,62.04,15,62.05,10,62.04,200.0
2951,KO,62.04,14,62.06,20,62.05,8.0
2952,KO,62.05,7,62.06,36,62.05,9.0
2953,KO,62.05,10,62.06,29,62.05,653.0
2954,KO,62.04,20,62.05,31,62.05,74.0
2955,KO,62.03,13,62.04,18,62.04,100.0
2956,KO,62.04,17,62.05,22,62.04,200.0
2957,KO,62.05,14,62.06,1,62.06,75.0
2958,KO,62.05,30,62.07,23,62.06,75.0
2959,KO,62.05,10,62.06,11,62.055,100.0
2960,KO,62.05,26,62.06,3,62.06,100.0
2961,KO,62.05,9,62.06,17,62.05,1.0
2962,KO,62.05,5,62.06,21,62.05,30.0
2963,KO,62.05,1,62.06,29,62.05,50.0
2964,KO,62.04,14,62.05,23,62.045,100.0
2965,KO,62.04,19,62.05,21,62.04,300.0
2966,KO,62.03,13,62.04,31,62.04,100.0
2967,KO,62.03,5,62.04,31,62.03,100.0
2968,KO,62.04,24,62.05,21,62.04,75.0
2969,KO,62.03,17,62.05,32,62.04,200.0
2970,KO,62.04,14,62.05,22,62.04,400.0
2971,KO,62.05,19,62.06,17,62.05,404.0
2972,KO,62.06,8,62.07,23,62.06,400.0
2973,KO,62.06,5,62.07,25,62.06,12.0
2974,KO,62.07,17,62.08,17,62.07,200.0
2975,KO,62.06,19,62.08,19,62.07,500.0
2976,KO,62.06,33,62.08,19,62.07,400.0
2977,KO,62.06,18,62.07,2,62.07,300.0
2978,KO,62.06,9,62.07,29,62.06,900.0
2979,KO,62.05,18,62.06,18,62.06,100.0
2980,KO,62.05,27,62.07,27,62.06,100.0
2981,KO,62.06,15,62.07,26,62.06,90.0
2982,KO,62.06,17,62.07,11,62.065,77.0
2983,KO,62.06,16,62.08,21,62.07,1109.0
2984,KO,62.06,13,62.07,16,62.07,592.0
2985,KO,62.05,19,62.07,27,62.06,700.0
2986,KO,62.05,10,62.06,26,62.05,100.0
2987,KO,62.04,11,62.05,30,62.05,300.0
2988,KO,62.03,14,62.04,1,62.04,1844.0
2989,KO,62.04,11,62.05,13,62.04,100.0
2990,KO,62.04,2,62.05,13,62.04,190.0
2991,KO,62.05,20,62.06,2,62.06,75.0
2992,KO,62.05,25,62.07,12,62.06,95.0
2993,KO,62.06,16,62.07,4,62.06,14.0
2994,KO,62.06,3,62.07,12,62.06,96.0
2995,KO,62.06,3,62.07,11,62.06,99.0
2996,KO,62.05,25,62.07,16,62.06,100.0
2997,KO,62.06,8,62.07,17,62.06,100.0
2998,KO,62.05,24,62.07,40,62.06,200.0
2999,KO,62.05,13,62.06,21,62.06,100.0
3000,KO,62.04,15,62.06,33,62.05,100.0
3001,KO,62.04,13,62.05,25,62.05,100.0
3002,KO,62.03,1,62.04,27,62.03,100.0
3003,KO,62.03,1,62.04,27,62.03,72.0
3004,KO,62.02,22,62.03,6,62.03,100.0
3005,KO,62.02,21,62.04,18,62.03,1.0
3006,KO,62.02,17,62.03,3,62.03,100.0
3007,KO,62.02,35,62.03,1,62.03,100.0
3008,KO,62.03,9,62.04,19,62.03,40.0
3009,KO,62.03,3,62.04,27,62.03,100.0
3010,KO,62.02,27,62.03,2,62.03,352.0
3011,KO,62.02,37,62.04,17,62.03,48.0
3012,KO,62.02,26,62.03,22,62.03,600.0
3013,KO,62.01,16,62.02,26,62.02,100.0
3014,KO,62.01,9,62.02,12,62.02,100.0
3015,KO,62.0,17,62.01,11,62.01,200.0
3016,KO,62.0,24,62.01,3,62.01,300.0
3017,KO,62.01,1,62.02,23,62.01,96.0
3018,KO,62.0,15,62.01,15,62.01,404.0
3019,KO,62.0,16,62.01,11,62.01,100.0
3020,KO,61.99,18,62.01,21,62.0,25.0
3021,KO,61.98,16,61.99,13,61.99,320.0
3022,KO,61.98,15,61.99,7,61.99,22.0
3023,KO,61.98,26,61.99,1,61.99,100.0
3024,KO,61.99,12,62.0,15,61.99,26.0
3025,KO,61.99,3,62.0,15,61.99,20.0
3026,KO,61.99,8,62.0,9,62.0,75.0
3027,KO,61.99,10,62.01,14,62.0,990.0
3028,KO,62.0,2,62.01,14,62.0,20.0
3029,KO,62.0,18,62.02,27,62.01,800.0
3030,KO,61.99,19,62.0,32,62.0,77.0
3031,KO,61.99,7,62.0,28,61.99,100.0
3032,KO,61.98,16,62.0,27,61.99,100.0
3033,KO,61.98,17,62.0,36,61.99,300.0
3034,KO,61.98,16,62.0,33,61.99,100.0
3035,KO,61.98,17,62.0,31,61.99,200.0
3036,KO,61.97,19,61.99,31,61.98,700.0
3037,KO,61.98,5,61.99,18,61.98,100.0
3038,KO,61.98,18,61.99,6,61.98,100.0
3039,KO,61.98,17,61.99,5,61.985,25.0
3040,KO,61.99,2,62.0,24,61.99,100.0
3041,KO,61.99,6,62.0,20,61.99,400.0
3042,KO,61.99,3,62.0,16,61.99,100.0
3043,KO,61.98,1,61.99,10,61.98,68.0
3044,KO,61.98,10,61.99,10,61.98,80.0
3045,KO,61.98,13,61.99,12,61.99,100.0
3046,KO,61.97,18,61.98,11,61.98,100.0
3047,KO,61.98,9,61.99,8,61.985,100.0
3048,KO,61.97,21,61.98,8,61.98,100.0
3049,KO,61.98,11,61.99,9,61.98,400.0
3050,KO,61.98,34,62.0,10,61.99,100.0
3051,KO,61.98,29,61.99,2,61.99,100.0
3052,KO,61.98,31,62.0,12,61.99,100.0
3053,KO,61.99,5,62.0,14,61.99,51.0
3054,KO,61.99,2,62.0,11,61.99,100.0
3055,KO,61.99,17,62.0,7,61.99,800.0
3056,KO,62.0,4,62.01,11,62.0,325.0
3057,KO,62.0,14,62.01,11,62.01,75.0
3058,KO,62.0,29,62.02,10,62.01,200.0
3059,KO,62.02,4,62.03,8,62.02,1.0
3060,KO,62.01,16,62.03,17,62.02,39.0
3061,KO,62.01,16,62.03,14,62.02,33.0
3062,KO,62.01,16,62.03,14,62.02,6.0
3063,KO,62.01,16,62.03,14,62.02,1.0
3064,KO,62.01,16,62.03,31,62.02,16.0
3065,KO,62.0,11,62.01,32,62.01,43.0
3066,KO,62.0,1,62.01,36,62.0,200.0
3067,KO,62.0,17,62.01,25,62.0,100.0
3068,KO,62.01,9,62.02,20,62.01,22.0
3069,KO,62.01,1,62.02,27,62.01,316.0
3070,KO,62.0,16,62.01,16,62.01,100.0
3071,KO,62.0,27,62.01,3,62.01,200.0
3072,KO,62.01,5,62.02,18,62.01,100.0
3073,KO,62.02,21,62.03,11,62.02,400.0
3074,KO,62.03,20,62.04,13,62.03,200.0
3075,KO,62.04,13,62.05,16,62.04,400.0
3076,KO,62.03,21,62.05,26,62.04,300.0
3077,KO,62.03,34,62.05,16,62.04,300.0
3078,KO,62.05,20,62.06,20,62.05,6.0
3079,KO,62.05,19,62.07,19,62.06,23.0
3080,KO,62.05,5,62.06,17,62.05,2.0
3081,KO,62.06,2,62.07,29,62.06,77.0
3082,KO,62.05,15,62.06,7,62.06,100.0
3083,KO,62.06,6,62.07,14,62.06,6.0
3084,KO,62.07,13,62.08,17,62.07,2.0
3085,KO,62.07,9,62.08,10,62.08,503.0
3086,KO,62.07,15,62.08,4,62.08,100.0
3087,KO,62.07,7,62.08,13,62.07,7.0
3088,KO,62.07,16,62.08,7,62.08,69.0
3089,KO,62.07,9,62.08,18,62.07,200.0
3090,KO,62.05,20,62.06,21,62.06,526.0
3091,KO,62.05,3,62.06,24,62.05,100.0
3092,KO,62.05,22,62.07,15,62.06,100.0
3093,KO,62.08,7,62.09,10,62.08,7.0
3094,KO,62.08,4,62.09,11,62.08,300.0
3095,KO,62.06,19,62.08,35,62.07,51.0
3096,KO,62.07,1,62.08,30,62.07,154.0
3097,KO,62.06,18,62.07,21,62.07,100.0
3098,KO,62.04,3,62.05,19,62.05,200.0
3099,KO,62.03,15,62.04,5,62.04,26.0
3100,KO,62.04,12,62.05,18,62.04,100.0
3101,KO,62.04,33,62.06,14,62.05,2.0
3102,KO,62.04,18,62.05,10,62.05,100.0
3103,KO,62.03,18,62.05,25,62.04,394.0
3104,KO,62.03,17,62.04,25,62.04,106.0
3105,KO,62.03,3,62.04,30,62.03,31.0
3106,KO,62.02,12,62.03,19,62.03,100.0
3107,KO,62.01,14,62.03,19,62.02,100.0
3108,KO,62.02,8,62.03,12,62.02,400.0
3109,KO,62.02,4,62.03,23,62.02,800.0
3110,KO,62.02,1,62.03,23,62.02,47.0
3111,KO,62.03,12,62.04,20,62.03,100.0
3112,KO,62.03,26,62.05,16,62.04,1900.0
3113,KO,62.04,35,62.06,15,62.05,100.0
3114,KO,62.05,19,62.06,6,62.055,96.0
3115,KO,62.05,26,62.07,16,62.06,200.0
3116,KO,62.05,24,62.07,16,62.06,700.0
3117,KO,62.05,20,62.06,3,62.06,400.0
3118,KO,62.04,20,62.05,15,62.05,100.0
3119,KO,62.03,17,62.05,17,62.04,600.0
3120,KO,62.02,21,62.03,12,62.03,200.0
3121,KO,62.02,20,62.03,19,62.03,100.0
3122,KO,62.02,1,62.03,39,62.02,672.0
3123,KO,62.01,12,62.02,18,62.02,100.0
3124,KO,62.02,15,62.03,28,62.02,163.0
3125,KO,62.02,13,62.03,30,62.02,119.0
3126,KO,62.02,24,62.04,14,62.03,1700.0
3127,KO,62.02,27,62.04,19,62.03,16.0
3128,KO,62.02,29,62.04,15,62.04,600.0
3129,KO,62.03,11,62.04,3,62.035,47.0
3130,KO,62.02,20,62.03,24,62.03,20.0
3131,KO,62.03,19,62.04,13,62.03,200.0
3132,KO,62.04,34,62.05,2,62.05,200.0
3133,KO,62.04,24,62.05,6,62.05,100.0
3134,KO,62.04,33,62.05,1,62.05,100.0
3135,KO,62.03,19,62.04,22,62.04,100.0
3136,KO,62.02,21,62.04,20,62.03,100.0
3137,KO,62.02,5,62.03,10,62.025,100.0
3138,KO,62.01,18,62.03,40,62.02,200.0
3139,KO,62.01,9,62.02,9,62.01,100.0
3140,KO,62.01,6,62.02,16,62.01,100.0
3141,KO,62.0,11,62.01,17,62.01,700.0
3142,KO,62.0,9,62.01,16,62.0,100.0
3143,KO,62.0,1,62.01,12,62.0,222.0
3144,KO,61.99,14,62.0,16,62.0,100.0
3145,KO,61.99,28,62.0,2,61.995,86.0
3146,KO,61.99,6,62.0,11,61.99,100.0
3147,KO,62.0,18,62.01,19,62.0,24.0
3148,KO,62.0,12,62.01,10,62.01,500.0
3149,KO,62.0,2,62.01,16,62.0,223.0
3150,KO,62.0,21,62.01,12,62.0,200.0
3151,KO,62.0,22,62.01,7,62.01,1100.0
3152,KO,62.0,29,62.01,1,62.01,700.0
3153,KO,62.0,16,62.01,11,62.005,41.0
3154,KO,61.99,17,62.01,14,62.0,200.0
3155,KO,61.99,15,62.0,4,62.0,100.0
3156,KO,62.0,6,62.02,10,62.01,800.0
3157,KO,61.99,17,62.01,22,62.0,100.0
3158,KO,61.98,29,61.99,5,61.99,300.0
3159,KO,61.98,36,61.99,1,61.99,301.0
3160,KO,61.98,16,61.99,7,61.99,200.0
3161,KO,61.98,2,61.99,19,61.98,3.0
3162,KO,61.97,17,61.98,12,61.98,272.0
3163,KO,61.99,15,62.01,13,62.0,800.0
3164,KO,61.99,1,62.0,14,61.99,32.0
3165,KO,62.0,9,62.01,11,62.0,3.0
3166,KO,61.99,20,62.0,18,62.0,900.0
3167,KO,61.99,31,62.0,1,62.0,1200.0
3168,KO,61.99,38,62.0,1,62.0,100.0
3169,KO,61.99,24,62.0,3,62.0,200.0
3170,KO,61.99,34,62.01,12,62.0,93.0
3171,KO,62.0,8,62.01,9,62.0,100.0
3172,KO,62.0,12,62.01,6,62.01,300.0
3173,KO,62.0,17,62.01,5,62.01,200.0
3174,KO,62.01,3,62.02,18,62.01,98.0
3175,KO,62.01,2,62.02,23,62.01,98.0
3176,KO,62.0,16,62.02,29,62.01,500.0
3177,KO,62.0,16,62.02,28,62.01,23.0
3178,KO,62.02,13,62.03,18,62.02,100.0
3179,KO,62.02,34,62.04,15,62.03,50.0
3180,KO,62.04,6,62.05,15,62.045,100.0
3181,KO,62.04,29,62.06,14,62.05,701.0
3182,KO,62.04,15,62.06,14,62.05,200.0
3183,KO,62.04,20,62.05,2,62.05,300.0
3184,KO,62.06,7,62.07,12,62.06,2.0
3185,KO,62.05,21,62.06,9,62.06,200.0
3186,KO,62.06,8,62.07,16,62.065,87.0
3187,KO,62.05,18,62.06,20,62.06,200.0
3188,KO,62.05,3,62.06,22,62.05,99.0
3189,KO,62.05,6,62.06,16,62.05,28.0
3190,KO,62.05,8,62.06,21,62.05,100.0
3191,KO,62.05,32,62.07,16,62.06,500.0
3192,KO,62.07,15,62.08,16,62.07,206.0
3193,KO,62.06,25,62.08,15,62.07,100.0
3194,KO,62.07,29,62.08,2,62.08,100.0
3195,KO,62.07,21,62.08,1,62.07,100.0
3196,KO,62.07,1,62.08,18,62.07,31.0
3197,KO,62.07,9,62.08,20,62.07,11.0
3198,KO,62.07,13,62.08,3,62.08,300.0
3199,KO,62.07,1,62.08,13,62.07,100.0
3200,KO,62.06,18,62.07,11,62.07,100.0
3201,KO,62.06,23,62.08,15,62.07,100.0
3202,KO,62.06,6,62.07,12,62.06,17.0
3203,KO,62.07,26,62.08,5,62.07,100.0
3204,KO,62.06,17,62.07,5,62.07,500.0
3205,KO,62.05,12,62.07,20,62.06,403.0
3206,KO,62.06,23,62.07,10,62.06,200.0
3207,KO,62.07,18,62.08,8,62.07,2.0
3208,KO,62.08,21,62.09,18,62.08,100.0
3209,KO,62.08,7,62.09,33,62.08,27.0
3210,KO,62.07,12,62.08,10,62.07,100.0
3211,KO,62.06,17,62.07,7,62.07,1000.0
3212,KO,62.07,23,62.08,6,62.07,200.0
3213,KO,62.05,9,62.06,17,62.06,100.0
3214,KO,62.06,17,62.07,15,62.06,100.0
3215,KO,62.05,15,62.06,18,62.06,900.0
3216,KO,62.06,8,62.07,16,62.06,1.0
3217,KO,62.06,22,62.07,3,62.07,306.0
3218,KO,62.06,20,62.07,3,62.07,100.0
3219,KO,62.07,20,62.08,13,62.07,100.0
